Table ID,Table Name,Table Label,Record Family,Category,Is Custom,Is System,Field Count,Has Overview,Base Type,Description,Available,Feature Required,Permission Required
CUSTOMLIST_NS_PS_ACTION_ITEM_PRIORITY,CUSTOMLIST_NS_PS_ACTION_ITEM_PRIORITY,NetSuite PS AI Priority,ITEM,System,No,Yes,0,No,,,Yes,,
CUSTOMLIST_NS_PS_ACTION_ITEM_STATUS,CUSTOMLIST_NS_PS_ACTION_ITEM_STATUS,NetSuite PS AI Status List,ITEM,System,No,Yes,0,No,,,Yes,,
CUSTOMLIST_NS_PS_PROCESS_LIST,CUSTOMLIST_NS_PS_PROCESS_LIST,NetSuite PS Business Process,OTHER,System,No,Yes,0,No,,,Yes,,
CUSTOMLIST_NS_PS_CUTOVER_STATUS_LIST,CUSTOMLIST_NS_PS_CUTOVER_STATUS_LIST,NetSuite PS Cutover Status,OTHER,System,No,Yes,0,No,,,Yes,,
CUSTOMRECORD_NS_PS_MEETING_NOTES,CUSTOMRECORD_NS_PS_MEETING_NOTES,NetSuite PS Meeting Notes,CUSTOM,Custom,Yes,No,0,No,,,Yes,,
CUSTOMLIST_NS_PS_UAT_STATUS_LISTING,CUSTOMLIST_NS_PS_UAT_STATUS_LISTING,NetSuite PS UAT Item Status,OTHER,System,No,Yes,0,No,,,Yes,,
CUSTOMLIST_NS_ONE_CHANGE_LOG_REV_DEC,CUSTOMLIST_NS_ONE_CHANGE_LOG_REV_DEC,NetSuite Review Decision,OTHER,System,No,Yes,0,No,,,Yes,,
CUSTOMLIST_NS_PM_ONE_STAGE_LISTING,CUSTOMLIST_NS_PM_ONE_STAGE_LISTING,NetSuite Stage Listing,OTHER,System,No,Yes,0,No,,,Yes,,
CUSTOMLIST_NS_TS_BASE_STATUS_LIST,CUSTOMLIST_NS_TS_BASE_STATUS_LIST,NetSuite TS Base Status List,OTHER,System,No,Yes,0,No,,,Yes,,
CUSTOMLIST_NS_TS_BUS_PROCESS_LIST,CUSTOMLIST_NS_TS_BUS_PROCESS_LIST,NetSuite TS Bus Process List,OTHER,System,No,Yes,0,No,,,Yes,,
CUSTOMLIST_NS_TS_DEPLOYED_TO_LIST,CUSTOMLIST_NS_TS_DEPLOYED_TO_LIST,NetSuite TS Deployed To List,OTHER,System,No,Yes,0,No,,,Yes,,
CUSTOMLIST_NS_TS_FEATURE_LIST,CUSTOMLIST_NS_TS_FEATURE_LIST,NetSuite TS Feature List,OTHER,System,No,Yes,0,No,,,Yes,,
CUSTOMLIST_NS_TS_FIX_TYPE_LIST,CUSTOMLIST_NS_TS_FIX_TYPE_LIST,NetSuite TS Fix Type List,OTHER,System,No,Yes,0,No,,,Yes,,
CUSTOMRECORD_NS_TS_ISSUE_STATUSES,CUSTOMRECORD_NS_TS_ISSUE_STATUSES,NetSuite TS Issue Statuses,CUSTOM,Custom,Yes,No,0,No,,,Yes,,
CUSTOMLIST_NS_TS_ISSUE_TYPE_LIST,CUSTOMLIST_NS_TS_ISSUE_TYPE_LIST,NetSuite TS Issue Type Listing,OTHER,System,No,Yes,0,No,,,Yes,,
CUSTOMLIST_NS_TS_PRIORITY_LIST,CUSTOMLIST_NS_TS_PRIORITY_LIST,NetSuite TS Priority List,OTHER,System,No,Yes,0,No,,,Yes,,
CUSTOMLIST_NS_TS_TEST_PHASE_LIST,CUSTOMLIST_NS_TS_TEST_PHASE_LIST,NetSuite TS Test Phase List,OTHER,System,No,Yes,0,No,,,Yes,,
NettingSettlement,NettingSettlement,Netting Settlement,OTHER,System,No,Yes,0,No,,,Yes,,
NettingStatement,NettingStatement,Netting Statement,OTHER,System,No,Yes,0,No,,,Yes,,
NewsItem,NewsItem,News Item,ITEM,System,No,Yes,0,No,,,Yes,,
Nexus,Nexus,Nexus,OTHER,System,No,Yes,0,No,,,Yes,,
CUSTOMRECORDPACKSHIP_NONDELIVERY_SHPMNT,CUSTOMRECORDPACKSHIP_NONDELIVERY_SHPMNT,Nondelivery Shipment,CUSTOM,Custom,Yes,No,0,No,,,Yes,,
nonInventoryPurchaseItem,nonInventoryPurchaseItem,Non-inventory Item for Purchase,ITEM,System,No,Yes,0,No,,,Yes,,
nonInventoryResaleItem,nonInventoryResaleItem,Non-inventory Item for Resale,ITEM,System,No,Yes,0,No,,,Yes,,
nonInventorySaleItem,nonInventorySaleItem,Non-inventory Item for Sale,ITEM,System,No,Yes,0,No,,,Yes,,
nonInventoryItem,nonInventoryItem,Non-inventory Items,ITEM,System,No,Yes,0,No,,,Yes,,
note,note,Note,OTHER,System,No,Yes,0,No,,,Yes,,
NoteType,NoteType,Note Type,OTHER,System,No,Yes,0,No,,,Yes,,
Notification,Notification,Notification,OTHER,System,No,Yes,0,No,,,Yes,,
CUSTOMRECORD_NSAPM_PTS_SETUPSUMMARY,CUSTOMRECORD_NSAPM_PTS_SETUPSUMMARY,NSAPM PTS Set Up Summary,CUSTOM,Custom,Yes,No,0,No,,,Yes,,
CUSTOMRECORD_NSAPM_RPM_SETUP_DATE_RANGE,CUSTOMRECORD_NSAPM_RPM_SETUP_DATE_RANGE,NSAPM RPM SetUp Date Range,CUSTOM,Custom,Yes,No,0,No,,,Yes,,
CUSTOMRECORD_NSAPM_RPM_SETUP_GENERAL,CUSTOMRECORD_NSAPM_RPM_SETUP_GENERAL,NSAPM RPM Setup General,CUSTOM,Custom,Yes,No,0,No,,,Yes,,
CUSTOMRECORD_NSAPM_RPM_SETUP_RECORDPAGES,CUSTOMRECORD_NSAPM_RPM_SETUP_RECORDPAGES,NSAPM RPM SetUp Record Pages,CUSTOM,Custom,Yes,No,0,No,,,Yes,,
CUSTOMRECORD_NSAPM_SETUP_EMPLOYEE_ACCESS,CUSTOMRECORD_NSAPM_SETUP_EMPLOYEE_ACCESS,NSAPM Setup Employees Access,ENTITY,Custom,Yes,No,0,No,,,Yes,,
CUSTOMRECORD_NSAPM_SETUP_PARENT,CUSTOMRECORD_NSAPM_SETUP_PARENT,NSAPM Setup Parent,CUSTOM,Custom,Yes,No,0,No,,,Yes,,
CUSTOMRECORD_NSAPM_SETUP_ROLES_ACCESS,CUSTOMRECORD_NSAPM_SETUP_ROLES_ACCESS,NSAPM Setup Roles Access,CUSTOM,Custom,Yes,No,0,No,,,Yes,,
CUSTOMLIST_IMPLEM1_FILE_TYPE,CUSTOMLIST_IMPLEM1_FILE_TYPE,NS DMT File Type,OTHER,System,No,Yes,0,No,,,Yes,,
CUSTOMLIST_IMPLEM1_TASK_CATEGORY,CUSTOMLIST_IMPLEM1_TASK_CATEGORY,NS DMT Task Category,OTHER,System,No,Yes,0,No,,,Yes,,
NseDailyMetric,NseDailyMetric,NSE Automatic Metrics,OTHER,System,No,Yes,0,No,,,Yes,,
NseDailyRecordAction,NseDailyRecordAction,NSE Automatic Record Actions,OTHER,System,No,Yes,0,No,,,Yes,,
NseHierarchy,NseHierarchy,NSE Element Hierarchy,OTHER,System,No,Yes,0,No,,,Yes,,
WorkAreaRecordMetric,WorkAreaRecordMetric,NSE Work Area Auto Daily Record Metrics,OTHER,System,No,Yes,0,No,,,Yes,,
CUSTOMLIST76,CUSTOMLIST76,NS UAT Language,OTHER,System,No,Yes,0,No,,,Yes,,
CUSTOMLIST72,CUSTOMLIST72,NS UAT Markets,OTHER,System,No,Yes,0,No,,,Yes,,
CUSTOMLIST74,CUSTOMLIST74,NS UAT Region,OTHER,System,No,Yes,0,No,,,Yes,,
CUSTOMLIST75,CUSTOMLIST75,NS UAT Sub Category,OTHER,System,No,Yes,0,No,,,Yes,,
CUSTOMLIST73,CUSTOMLIST73,NS UAT Vertical,OTHER,System,No,Yes,0,No,,,Yes,,
CUSTOMLIST_IMPLEM1_YESNO,CUSTOMLIST_IMPLEM1_YESNO,NS Yes/No/NA,OTHER,System,No,Yes,0,No,,,Yes,,
NumberFormat,NumberFormat,Number Format,OTHER,System,No,Yes,0,No,,,Yes,,
AuthorizationConsent,AuthorizationConsent,OAuth 2.0 Authorized Application,OTHER,System,No,Yes,0,No,,,Yes,,
UserAuthorizationConsent,UserAuthorizationConsent,OAuth 2.0 Authorized Application,OTHER,System,No,Yes,0,No,,,Yes,,
OAuth2ClientCredentials,OAuth2ClientCredentials,OAuth 2.0 Client Credentials,OTHER,System,No,Yes,0,No,,,Yes,,
OcrImportJob,OcrImportJob,OCR Import Job,OTHER,System,No,Yes,0,No,,,Yes,,
OcrImportJobReview,OcrImportJobReview,OCR Import Job Review,OTHER,System,No,Yes,0,No,,,Yes,,
ocrPlugin,ocrPlugin,OCR Plugin,OTHER,System,No,Yes,0,No,,,Yes,,
OnboardingPlan,OnboardingPlan,Onboarding Plan,OTHER,System,No,Yes,0,No,,,Yes,,
OnboardingTask,OnboardingTask,Onboarding Task,OTHER,System,No,Yes,0,No,,,Yes,,
OnboardingTaskContent,OnboardingTaskContent,Onboarding Task Content,OTHER,System,No,Yes,0,No,,,Yes,,
ComSearchOneWaySynonym,ComSearchOneWaySynonym,One-way Synonym,OTHER,System,No,Yes,0,No,,,Yes,,
CUSTOMLIST_SC_ONHANDCHANGE_ACTION,CUSTOMLIST_SC_ONHANDCHANGE_ACTION,On Hand Change Action,OTHER,System,No,Yes,0,No,,,Yes,,
onlineCaseForm,onlineCaseForm,Online Case Form,OTHER,System,No,Yes,0,No,,,Yes,,
OnlineFormTemplate,OnlineFormTemplate,Online Form Template,OTHER,System,No,Yes,0,No,,,Yes,,
OnlineLeadForm,OnlineLeadForm,Online Lead Form,OTHER,System,No,Yes,0,No,,,Yes,,
CUSTOMRECORD_EB_OPEN_AR_BY_SALESREP,CUSTOMRECORD_EB_OPEN_AR_BY_SALESREP,Open A/R by Sales Rep,CUSTOM,Custom,Yes,No,0,No,,,Yes,,
ManufacturingCompletionOperation,ManufacturingCompletionOperation,Operation,OTHER,System,No,Yes,0,No,,,Yes,,
OpportunitiesAndEstimates,OpportunitiesAndEstimates,Opportunities and Estimates,OTHER,System,No,Yes,0,No,,,Yes,,
opportunity,opportunity,Opportunity,OTHER,System,No,Yes,0,No,,,Yes,,
orderAllocationStrategy,orderAllocationStrategy,Order Allocation Strategy,SETUP,System,No,Yes,0,No,,,Yes,,
OrderReleaseLine,OrderReleaseLine,Order Release Line,OTHER,System,No,Yes,0,No,,,Yes,,
OrderReservation,OrderReservation,Order Reservation,OTHER,System,No,Yes,0,No,,,Yes,,
OrdersAndReturns,OrdersAndReturns,Orders and Returns,OTHER,System,No,Yes,0,No,,,Yes,,
OrdersAndReturnsLineLevel,OrdersAndReturnsLineLevel,Orders and Returns Line Level,OTHER,System,No,Yes,0,No,,,Yes,,
SalesOrderStatus,SalesOrderStatus,Order Status,TRANSACTION,System,No,Yes,0,No,,,Yes,,
orderTypeRecord,orderTypeRecord,Order Type,OTHER,System,No,Yes,0,No,,,Yes,,
OrganizationValue,OrganizationValue,Organizational Value,OTHER,System,No,Yes,0,No,,,Yes,,
CUSTOMRECORD_OB_ORG_TREE,CUSTOMRECORD_OB_ORG_TREE,Org Browser Tree,CUSTOM,Custom,Yes,No,0,No,,,Yes,,
OriginatingLead,OriginatingLead,Originating Lead,OTHER,System,No,Yes,0,No,,,Yes,,
CUSTOMRECORD_PACKSHIP_CUST_3RDPARTY_ACC,CUSTOMRECORD_PACKSHIP_CUST_3RDPARTY_ACC,Other Billing Accounts,CUSTOM,Custom,Yes,No,0,No,,,Yes,,
otherChargeItem,otherChargeItem,Other Charge,ITEM,System,No,Yes,0,No,,,Yes,,
otherChargePurchaseItem,otherChargePurchaseItem,Other Charge for Purchase,ITEM,System,No,Yes,0,No,,,Yes,,
otherChargeResaleItem,otherChargeResaleItem,Other Charge for Resale,ITEM,System,No,Yes,0,No,,,Yes,,
otherChargeSaleItem,otherChargeSaleItem,Other Charge for Sale,ITEM,System,No,Yes,0,No,,,Yes,,
OtherGovernmentIssuedId,OtherGovernmentIssuedId,Other Government-Issued ID,OTHER,System,No,Yes,0,No,,,Yes,,
otherName,otherName,Other Name,OTHER,System,No,Yes,0,No,,,Yes,,
otherNameCategory,otherNameCategory,Other Name Category,OTHER,System,No,Yes,0,No,,,Yes,,
OtherNameSubsidiaryRelationship,OtherNameSubsidiaryRelationship,Other Name-Subsidiary Relationship,SETUP,System,No,Yes,0,No,,,Yes,,
outboundRequest,outboundRequest,Outbound Requests,OTHER,System,No,Yes,0,No,,,Yes,,
overheadType,overheadType,Overhead Type,OTHER,System,No,Yes,0,No,,,Yes,,
OvertimePolicy,OvertimePolicy,Overtime Policy,OTHER,System,No,Yes,0,No,,,Yes,,
OwnershipTransfer,OwnershipTransfer,Ownership Transfer,OTHER,System,No,Yes,0,No,,,Yes,,
CUSTOMRECORD_PACINGGOAL,CUSTOMRECORD_PACINGGOAL,Pacing Goal,CUSTOM,Custom,Yes,No,0,No,,,Yes,,
CUSTOMRECORD_PACKSHIP_CARRIER_PACKAGES,CUSTOMRECORD_PACKSHIP_CARRIER_PACKAGES,Package Codes ,CUSTOM,Custom,Yes,No,0,No,,,Yes,,
ShippingPackage,ShippingPackage,Packages,OTHER,System,No,Yes,0,No,,,Yes,,
CUSTOMRECORD_EB_ITEM_PACKAGING_LIST,CUSTOMRECORD_EB_ITEM_PACKAGING_LIST,Packaging List,ITEM,Custom,Yes,No,0,No,,,Yes,,
CUSTOMLIST_EB_PACKAGING_TYPE_DESC,CUSTOMLIST_EB_PACKAGING_TYPE_DESC,Packaging Type Description,OTHER,System,No,Yes,0,No,,,Yes,,
CUSTOMRECORD_PACKSHIP_ADVANCED_OPTIONS,CUSTOMRECORD_PACKSHIP_ADVANCED_OPTIONS,Packship - Advanced Options,CUSTOM,Custom,Yes,No,0,No,,,Yes,,
CUSTOMRECORD_ANCILLARY_OPTIONS,CUSTOMRECORD_ANCILLARY_OPTIONS,PackShip - Ancillary Endorsements Option,CUSTOM,Custom,Yes,No,0,No,,,Yes,,
CUSTOMRECORD_PACKSHIP_AUTOGENERATE_TYPES,CUSTOMRECORD_PACKSHIP_AUTOGENERATE_TYPES,PackShip - Autogenerated ID Format,CUSTOM,Custom,Yes,No,0,No,,,Yes,,
CUSTOMRECORD_AUTO_PRINTRULEDATA,CUSTOMRECORD_AUTO_PRINTRULEDATA,PackShip Auto Printing Rule data,CUSTOM,Custom,Yes,No,0,No,,,Yes,,
CUSTOMRECORD_PACKSHIP_CARRIERS,CUSTOMRECORD_PACKSHIP_CARRIERS,PackShip - Carrier,CUSTOM,Custom,Yes,No,0,No,,,Yes,,
CUSTOMRECORD_PACKSHIP_CARRIERMAPPING,CUSTOMRECORD_PACKSHIP_CARRIERMAPPING,PackShip - Carrier Mapping,CUSTOM,Custom,Yes,No,0,No,,,Yes,,
CUSTOMRECORD_PACKSHIP_CARRIER_OPTIONS,CUSTOMRECORD_PACKSHIP_CARRIER_OPTIONS,PackShip - Carrier Options,CUSTOM,Custom,Yes,No,0,No,,,Yes,,
CUSTOMRECORD_PACKSHIP_CARRIER_SELECTION,CUSTOMRECORD_PACKSHIP_CARRIER_SELECTION,PackShip - Carrier Selection,CUSTOM,Custom,Yes,No,0,No,,,Yes,,
CUSTOMRECORD_PACKSHIP_CARRIER_SERVICES,CUSTOMRECORD_PACKSHIP_CARRIER_SERVICES,PackShip - Carrier Service,CUSTOM,Custom,Yes,No,0,No,,,Yes,,
CUSTOMRECORD_PACKSHIP_CARTON_ORDER_MAP,CUSTOMRECORD_PACKSHIP_CARTON_ORDER_MAP,PackShip - Carton-Order Id Map,CUSTOM,Custom,Yes,No,0,No,,,Yes,,
CUSTOMRECORD_PACKSHIP_COD_PAYMENT_TYPES,CUSTOMRECORD_PACKSHIP_COD_PAYMENT_TYPES,Packship - COD Payment Types,TRANSACTION,Custom,Yes,No,0,No,,,Yes,,
CUSTOMRECORD_COD_CURRENCY_TYPE,CUSTOMRECORD_COD_CURRENCY_TYPE,PackShip - Collect On Delivery Currency,ACCOUNTING,Custom,Yes,No,0,No,,,Yes,,
CUSTOMRECORD_COD_PAYMENT_TYPE,CUSTOMRECORD_COD_PAYMENT_TYPE,Packship - Collect On Delivery Type,TRANSACTION,Custom,Yes,No,0,No,,,Yes,,
CUSTOMRECORD_PACKSHIP_COMPANY_DETAILS,CUSTOMRECORD_PACKSHIP_COMPANY_DETAILS,PackShip - Company Details,CUSTOM,Custom,Yes,No,0,No,,,Yes,,
CUSTOMRECORD_PACKSHIP_DEL_CONFIRMATION,CUSTOMRECORD_PACKSHIP_DEL_CONFIRMATION,Pack Ship - Delivery Confirmation,CUSTOM,Custom,Yes,No,0,No,,,Yes,,
CUSTOMRECORD_PACKSHIP_DIMENSION_UNITS,CUSTOMRECORD_PACKSHIP_DIMENSION_UNITS,PackShip - Dimension Unit,CUSTOM,Custom,Yes,No,0,No,,,Yes,,
CUSTOMRECORD_DRY_ICE_WEIGHT_UNITS,CUSTOMRECORD_DRY_ICE_WEIGHT_UNITS,Packship - Dry Ice Weight Unit,CUSTOM,Custom,Yes,No,0,No,,,Yes,,
CUSTOMRECORD_PACKSHIP_CUST_ENCRYP_KEY,CUSTOMRECORD_PACKSHIP_CUST_ENCRYP_KEY,PackShip - Encryption Key,CUSTOM,Custom,Yes,No,0,No,,,Yes,,
CUSTOMRECORD_PACKSHIP_FEDEX_PACKAGE_TYPE,CUSTOMRECORD_PACKSHIP_FEDEX_PACKAGE_TYPE,PackShip - FedEx Package Type,CUSTOM,Custom,Yes,No,0,No,,,Yes,,
CUSTOMRECORD_FREIGHT_CLASS,CUSTOMRECORD_FREIGHT_CLASS,"PackShip - Freight Class
",SETUP,Custom,Yes,No,0,No,,,Yes,,
CUSTOMRECORD_PACKSHIP_GROUP_TYPE,CUSTOMRECORD_PACKSHIP_GROUP_TYPE,PackShip - Group Type,CUSTOM,Custom,Yes,No,0,No,,,Yes,,
CUSTOMRECORD_PACKSHIP_INSURANCE,CUSTOMRECORD_PACKSHIP_INSURANCE,Pack Ship - Insurance,CUSTOM,Custom,Yes,No,0,No,,,Yes,,
CUSTOMLIST_PACKSHIP_LABELTYPES,CUSTOMLIST_PACKSHIP_LABELTYPES,PackShip - Label Types,OTHER,System,No,Yes,0,No,,,Yes,,
CUSTOMRECORD_PACKSHIP_LHS_VALUE_TYPE,CUSTOMRECORD_PACKSHIP_LHS_VALUE_TYPE,PackShip - LHS Value Type,CUSTOM,Custom,Yes,No,0,No,,,Yes,,
CUSTOMRECORD_PACKSHIP_LIST_PRINT_PARENT,CUSTOMRECORD_PACKSHIP_LIST_PRINT_PARENT,PackShip - List Print Parent Record,CUSTOM,Custom,Yes,No,0,No,,,Yes,,
CUSTOMRECORD_PACKSHIP_ADDRESS_LIST,CUSTOMRECORD_PACKSHIP_ADDRESS_LIST,Packship - Location Address,CUSTOM,Custom,Yes,No,0,No,,,Yes,,
CUSTOMRECORD_PACKSHIP_LOCKRECORD,CUSTOMRECORD_PACKSHIP_LOCKRECORD,PackShip Lock Record,CUSTOM,Custom,Yes,No,0,No,,,Yes,,
CUSTOMLIST_PACKSHIP_LOCK_RECORD_STATUS,CUSTOMLIST_PACKSHIP_LOCK_RECORD_STATUS,PackShip - Lock Record Status,OTHER,System,No,Yes,0,No,,,Yes,,
CUSTOMRECORD_ORDER_IF_MAP,CUSTOMRECORD_ORDER_IF_MAP,PackShip - Non Adv Inv Order IF Map,CUSTOM,Custom,Yes,No,0,No,,,Yes,,
CUSTOMRECORD_PACKSHIP_PACKAGE,CUSTOMRECORD_PACKSHIP_PACKAGE,PackShip - Package,CUSTOM,Custom,Yes,No,0,No,,,Yes,,
CUSTOMRECORD_PACKSHIP_DEFAULT_PKG_CODES,CUSTOMRECORD_PACKSHIP_DEFAULT_PKG_CODES,PackShip - Package Code Settings,CUSTOM,Custom,Yes,No,0,No,,,Yes,,
CUSTOMRECORD_PACKSHIP_PACKAGE_DETAILS,CUSTOMRECORD_PACKSHIP_PACKAGE_DETAILS,Packship - Package Details,CUSTOM,Custom,Yes,No,0,No,,,Yes,,
CUSTOMRECORD_PACKSHIP_CARTON,CUSTOMRECORD_PACKSHIP_CARTON,PackShip - Pack Carton,CUSTOM,Custom,Yes,No,0,No,,,Yes,,
CUSTOMRECORD_PACKSHIP_CARTONITEM,CUSTOMRECORD_PACKSHIP_CARTONITEM,PackShip - Packed Item,ITEM,Custom,Yes,No,0,No,,,Yes,,
CUSTOMRECORD_PACKSHIP_CARTONITEMDETAILS,CUSTOMRECORD_PACKSHIP_CARTONITEMDETAILS,PackShip - Packed Item Details,ITEM,Custom,Yes,No,0,No,,,Yes,,
CUSTOMRECORD_PACKSHIP_SHIPUNITTYPE,CUSTOMRECORD_PACKSHIP_SHIPUNITTYPE,PackShip - Packing Item,CUSTOM,Custom,Yes,No,0,No,,,Yes,,
CUSTOMRECORD_PACKSHIP_PALLET,CUSTOMRECORD_PACKSHIP_PALLET,PackShip - Pallet,CUSTOM,Custom,Yes,No,0,No,,,Yes,,
CUSTOMRECORD_PRINT_CARRIERINFO,CUSTOMRECORD_PRINT_CARRIERINFO,PackShip - Print Carrier Information,CUSTOM,Custom,Yes,No,0,No,,,Yes,,
CUSTOMRECORD_PACKSHIP_PRINT_CART_AND_ITM,CUSTOMRECORD_PACKSHIP_PRINT_CART_AND_ITM,PackShip - Print Carton And Items,CUSTOM,Custom,Yes,No,0,No,,,Yes,,
CUSTOMRECORD_PACKSHIP_ORDERINFO,CUSTOMRECORD_PACKSHIP_ORDERINFO,PackShip - Print Customer Order Info,CUSTOM,Custom,Yes,No,0,No,,,Yes,,
CUSTOMRECORD_PRINTING_DATA,CUSTOMRECORD_PRINTING_DATA,PackShip - Printed Shipping Data,CUSTOM,Custom,Yes,No,0,No,,,Yes,,
CUSTOMRECORD_PACKSHIP_PRINT_FORMATS_IF,CUSTOMRECORD_PACKSHIP_PRINT_FORMATS_IF,Packship - Print Formats on IF,CUSTOM,Custom,Yes,No,0,No,,,Yes,,
CUSTOMRECORD_PACKSHIP_PRINT_ITMS_IN_CART,CUSTOMRECORD_PACKSHIP_PRINT_ITMS_IN_CART,PackShip - Print Items In Cartons,CUSTOM,Custom,Yes,No,0,No,,,Yes,,
CUSTOMRECORD_RETURN_PICKUP_ATTEMPTS,CUSTOMRECORD_RETURN_PICKUP_ATTEMPTS,Packship - Return Pickup Attempts,CUSTOM,Custom,Yes,No,0,No,,,Yes,,
CUSTOMRECORD_PACKSHIP_RULE,CUSTOMRECORD_PACKSHIP_RULE,PackShip - Rule,CUSTOM,Custom,Yes,No,0,No,,,Yes,,
CUSTOMRECORD_PACKSHIP_RULE_CONDITION,CUSTOMRECORD_PACKSHIP_RULE_CONDITION,PackShip - Rule Condition,CUSTOM,Custom,Yes,No,0,No,,,Yes,,
CUSTOMRECORD_PACKSHIP_RULE_DATATYPE,CUSTOMRECORD_PACKSHIP_RULE_DATATYPE,PackShip - Rule Data Type,CUSTOM,Custom,Yes,No,0,No,,,Yes,,
CUSTOMRECORD_PACKSHIP_RULE_ENABLE_OPTION,CUSTOMRECORD_PACKSHIP_RULE_ENABLE_OPTION,PackShip - Rule Enable Options,CUSTOM,Custom,Yes,No,0,No,,,Yes,,
CUSTOMRECORD_PACKSHIP_RULE_GROUP,CUSTOMRECORD_PACKSHIP_RULE_GROUP,PackShip - Rule Group,CUSTOM,Custom,Yes,No,0,No,,,Yes,,
CUSTOMRECORD_PACKSHIP_RG_TYPE,CUSTOMRECORD_PACKSHIP_RG_TYPE,PackShip - Rule Group Type,CUSTOM,Custom,Yes,No,0,No,,,Yes,,
CUSTOMRECORD_PACKSHIP_RG_VAL_SOURCE,CUSTOMRECORD_PACKSHIP_RG_VAL_SOURCE,PackShip - Rule Group Value Source,CUSTOM,Custom,Yes,No,0,No,,,Yes,,
CUSTOMRECORD_PACKSHIP_RULE_LHS,CUSTOMRECORD_PACKSHIP_RULE_LHS,PackShip - Rule LHS,CUSTOM,Custom,Yes,No,0,No,,,Yes,,
CUSTOMRECORD_PACKSHIP_RULE_OPERATORS,CUSTOMRECORD_PACKSHIP_RULE_OPERATORS,PackShip - Rule Operator,CUSTOM,Custom,Yes,No,0,No,,,Yes,,
CUSTOMLIST_PACKSHIP_SHIPENGINECOST,CUSTOMLIST_PACKSHIP_SHIPENGINECOST,Packship - ShipEngine Cost,OTHER,System,No,Yes,0,No,,,Yes,,
CUSTOMRECORD_PACKSHIP_SHIPMANIFEST,CUSTOMRECORD_PACKSHIP_SHIPMANIFEST,PackShip - Shipment,CUSTOM,Custom,Yes,No,0,No,,,Yes,,
CUSTOMRECORD_PACKSHIP_CUSTOMER_API_KEY,CUSTOMRECORD_PACKSHIP_CUSTOMER_API_KEY,PackShip - Shipping API Key,ENTITY,Custom,Yes,No,0,No,,,Yes,,
CUSTOMRECORD_PACKSHIP_SHIPPING_COST_DIST,CUSTOMRECORD_PACKSHIP_SHIPPING_COST_DIST,PackShip - Shipping Cost Distribution,CUSTOM,Custom,Yes,No,0,No,,,Yes,,
CUSTOMRECORD_PACKSHIP_SHIP_ITEM_CONFIG,CUSTOMRECORD_PACKSHIP_SHIP_ITEM_CONFIG,PackShip - Shipping Item Settings,ITEM,Custom,Yes,No,0,No,,,Yes,,
CUSTOMRECORD_PACKSHIP_WAREHOUSE,CUSTOMRECORD_PACKSHIP_WAREHOUSE,Packship - ShipWareHouse,CUSTOM,Custom,Yes,No,0,No,,,Yes,,
CUSTOMRECORD_PACKSHIP_UPS_PACKAGE_TYPES,CUSTOMRECORD_PACKSHIP_UPS_PACKAGE_TYPES,PackShip - UPS Package Type,CUSTOM,Custom,Yes,No,0,No,,,Yes,,
CUSTOMRECORD_PACKSHIP_USPS_PACKAGE_TYPES,CUSTOMRECORD_PACKSHIP_USPS_PACKAGE_TYPES,PackShip - USPS Package Type,CUSTOM,Custom,Yes,No,0,No,,,Yes,,
CUSTOMRECORD_PACKSHIP_WEIGH_SCALE_UNITS,CUSTOMRECORD_PACKSHIP_WEIGH_SCALE_UNITS,PackShip - Weight Unit,CUSTOM,Custom,Yes,No,0,No,,,Yes,,
Page,Page,Page,OTHER,System,No,Yes,0,No,,,Yes,,
PageUrl,PageUrl,Page URL,OTHER,System,No,Yes,0,No,,,Yes,,
Partner,Partner,Partner,ENTITY,System,No,Yes,0,No,,,Yes,,
partnerCategory,partnerCategory,Partner Category/Role,ENTITY,System,No,Yes,0,No,,,Yes,,
partnerCommission,partnerCommission,Partner Commission,ENTITY,System,No,Yes,0,No,,,Yes,,
partnerCommissionPlan,partnerCommissionPlan,Partner Commission Plan,ENTITY,System,No,Yes,0,No,,,Yes,,
partnerCommissionSchedule,partnerCommissionSchedule,Partner Commission Schedule,ENTITY,System,No,Yes,0,No,,,Yes,,
PartnerSubsidiaryRelationship,PartnerSubsidiaryRelationship,Partner-Subsidiary Relationship,ENTITY,System,No,Yes,0,No,,,Yes,,
PartnerSystem,PartnerSystem,Partner System,ENTITY,System,No,Yes,0,No,,,Yes,,
Passport,Passport,Passport,OTHER,System,No,Yes,0,No,,,Yes,,
paycheck,paycheck,Paycheck,OTHER,System,No,Yes,0,No,,,Yes,,
paycheckJournal,paycheckJournal,Paycheck Journal,OTHER,System,No,Yes,0,No,,,Yes,,
MasterPayCode,MasterPayCode,Pay Code,OTHER,System,No,Yes,0,No,,,Yes,,
paymentItem,paymentItem,Payment,TRANSACTION,System,No,Yes,0,No,,,Yes,,
CUSTOMRECORD_2663_PAYMENT_AGGREGATION,CUSTOMRECORD_2663_PAYMENT_AGGREGATION,Payment Aggregation,TRANSACTION,Custom,Yes,No,0,No,,,Yes,,
CUSTOMRECORD_2663_BATCH,CUSTOMRECORD_2663_BATCH,Payment Batch,CUSTOM,Custom,Yes,No,0,No,,,Yes,,
CUSTOMLIST_2663_BATCH_PRIORITY,CUSTOMLIST_2663_BATCH_PRIORITY,Payment Batch Priority,OTHER,System,No,Yes,0,No,,,Yes,,
